image_id,image_path,s,o,r,r_inv,label,split,family,qtype,orig_text,sub_box,obj_box
1050b3c3f36090a3.jpg,/root/autodl-tmp/data/R-bench/validation/1050b3c3f36090a3.jpg,woman,high heels,wearing,worn by,1,eval,non-spatial,Positive,Does the woman wear high heels in the image?,195|0|778|753,509|494|459|274
231a40bf7aa6ddb9.jpg,/root/autodl-tmp/data/R-bench/validation/231a40bf7aa6ddb9.jpg,woman,black dresses,wearing,worn by,1,calib,non-spatial,Positive,Does the woman in the image wear black dresses?,170|287|144|604,321|369|129|317
84ad4ec3892221c7.jpg,/root/autodl-tmp/data/R-bench/validation/84ad4ec3892221c7.jpg,man,glasses,wearing,worn by,1,eval,non-spatial,Positive,Does the man in the image wear glasses?,272|0|635|1024,299|184|445|164
c16a846baefae10f.jpg,/root/autodl-tmp/data/R-bench/validation/c16a846baefae10f.jpg,woman,black clothes,wearing,worn by,1,calib,non-spatial,Positive,Is the woman wearing black clothes?,314|317|55|144,314|307|82|62
6feb315c15e4fe18.jpg,/root/autodl-tmp/data/R-bench/validation/6feb315c15e4fe18.jpg,man,comfortable jeans,wearing,worn by,1,calib,non-spatial,Positive,Does the man in the image wear comfortable jeans?,0|207|82|269,0|338|72|130
018d4a117c1d7e16.jpg,/root/autodl-tmp/data/R-bench/validation/018d4a117c1d7e16.jpg,man,red hat,wearing,worn by,1,eval,non-spatial,Positive,Is the man in the image wearing a red hat?,82|130|563|552,163|133|185|125
8ae3bac7967df4b7.jpg,/root/autodl-tmp/data/R-bench/validation/8ae3bac7967df4b7.jpg,man,military uniform,wearing,worn by,1,eval,non-spatial,Positive,Is the man in the image wearing a military uniform?,8|41|737|983,8|41|737|983
6f11f23cea22966f.jpg,/root/autodl-tmp/data/R-bench/validation/6f11f23cea22966f.jpg,woman,feather boa,wearing,worn by,1,eval,non-spatial,Positive,Does the woman wear a feather boa?,215|15|389|753,225|215|379|553
3be189900a496924.jpg,/root/autodl-tmp/data/R-bench/validation/3be189900a496924.jpg,man,orange riding suit,wearing,worn by,1,calib,non-spatial,Opposite,Is the man in the image wearing an orange riding suit?,451|137|501|546,635|178|307|286
d3f6bc7d12972707.jpg,/root/autodl-tmp/data/R-bench/validation/d3f6bc7d12972707.jpg,man,helmet,wearing,worn by,1,eval,non-spatial,Positive,Is the man in the image wearing a helmet?,553|104|246|391,563|104|103|117
3838d7bebf4a2914.jpg,/root/autodl-tmp/data/R-bench/validation/3838d7bebf4a2914.jpg,man,cap,wearing,worn by,1,calib,non-spatial,Positive,Is the man in the image wearing a cap?,430|55|563|621,748|55|184|129
db2682e944a9915c.jpg,/root/autodl-tmp/data/R-bench/validation/db2682e944a9915c.jpg,man,mask,wearing,worn by,1,eval,non-spatial,Positive,Does the man in the image wear a mask?,215|143|61|76,215|143|61|76
897485e4e7699ab2.jpg,/root/autodl-tmp/data/R-bench/validation/897485e4e7699ab2.jpg,man,grey shirt,wearing,worn by,1,eval,non-spatial,Positive,Is the man in the image wearing a grey shirt?,440|0|584|683,696|0|328|458
75b0b8cd08840f4e.jpg,/root/autodl-tmp/data/R-bench/validation/75b0b8cd08840f4e.jpg,man,boot,wearing,worn by,1,calib,non-spatial,Positive,Is the man in the image wearing a boot?,169|338|376|471,169|338|376|471
3a39040ecd47e0f6.jpg,/root/autodl-tmp/data/R-bench/validation/3a39040ecd47e0f6.jpg,man,orange shirt,wearing,worn by,1,calib,non-spatial,Positive,Is the man wearing an orange shirt?,512|75|502|603,666|170|297|244
adbbe2ecb92408ec.jpg,/root/autodl-tmp/data/R-bench/validation/adbbe2ecb92408ec.jpg,woman,high heels,wearing,worn by,1,calib,non-spatial,Positive,Does the woman in the image wear high heels?,123|0|512|603,337|330|291|270
115150a6ba4eb0ca.jpg,/root/autodl-tmp/data/R-bench/validation/115150a6ba4eb0ca.jpg,man,glasses,wearing,worn by,1,eval,non-spatial,Positive,Does the man in the image wear glasses?,236|69|573|693,399|206|205|68
291f50e909f7872e.jpg,/root/autodl-tmp/data/R-bench/validation/291f50e909f7872e.jpg,man,blue shirt,wearing,worn by,1,calib,non-spatial,Positive,Is the man in the image wearing a blue shirt?,15|72|749|716,15|72|749|716
26d3e6efda2035c0.jpg,/root/autodl-tmp/data/R-bench/validation/26d3e6efda2035c0.jpg,woman,belt,wearing,worn by,1,eval,non-spatial,Positive,Does the woman in the image wear a belt?,72|31|604|993,211|827|341|115
29faa8b48f111791.jpg,/root/autodl-tmp/data/R-bench/validation/29faa8b48f111791.jpg,man,cap,wearing,worn by,1,calib,non-spatial,Positive,Is the man in the image wearing a cap?,92|13|615|630,410|13|153|130
879caa754388ec1b.jpg,/root/autodl-tmp/data/R-bench/validation/879caa754388ec1b.jpg,girl,goggles,wearing,worn by,1,eval,non-spatial,Positive,Is the girl wearing goggles inside the water?,0|23|727|737,430|115|297|185
b15736bdd7914941.jpg,/root/autodl-tmp/data/R-bench/validation/b15736bdd7914941.jpg,woman,necklace,wearing,worn by,1,eval,non-spatial,Positive,Does the woman in the image wear a necklace?,7|61|674|963,272|584|273|204
810a5ed9f3f17d89.jpg,/root/autodl-tmp/data/R-bench/validation/810a5ed9f3f17d89.jpg,woman,glasses,wearing,worn by,1,eval,non-spatial,Positive,Does the woman in the image wear glasses?,338|244|614|731,553|370|195|49
3b2444d13b3b30e1.jpg,/root/autodl-tmp/data/R-bench/validation/3b2444d13b3b30e1.jpg,man,tie,wearing,worn by,1,calib,non-spatial,Positive,Is the man in the image wearing a tie?,61|66|953|728,467|505|87|269
cacc2f4eae5232bf.jpg,/root/autodl-tmp/data/R-bench/validation/cacc2f4eae5232bf.jpg,man,sunglasses,wearing,worn by,1,calib,non-spatial,Positive,Does the man in the image wear sunglasses?,459|93|548|404,860|144|113|86
66f190cca20533ed.jpg,/root/autodl-tmp/data/R-bench/validation/66f190cca20533ed.jpg,man,sun hat,wearing,worn by,1,eval,non-spatial,Positive,Does the man in the image wear a sun hat?,168|60|602|313,168|60|602|313
5502a35f0f5ef825.jpg,/root/autodl-tmp/data/R-bench/validation/5502a35f0f5ef825.jpg,man,jeans,wearing,worn by,1,eval,non-spatial,Positive,Does the man in the image wear jeans?,265|61|354|963,279|676|299|348
51e6ff8c0af98410.jpg,/root/autodl-tmp/data/R-bench/validation/51e6ff8c0af98410.jpg,woman,dangling earrings,wearing,worn by,1,eval,non-spatial,Positive,Does the woman in the image wear dangling earrings?,8|51|755|973,358|471|40|102
42c05e6f790f4ef6.jpg,/root/autodl-tmp/data/R-bench/validation/42c05e6f790f4ef6.jpg,man,purple shirt,wearing,worn by,1,eval,non-spatial,Positive,Is the man in the image wearing a purple shirt?,317|215|297|315,317|215|297|315
0ca56558107bdae5.jpg,/root/autodl-tmp/data/R-bench/validation/0ca56558107bdae5.jpg,woman,hat,wearing,worn by,1,eval,non-spatial,Positive,Does the woman in the image wear a hat?,0|23|870|745,0|23|870|445
4b7fec19dc4a59c8.jpg,/root/autodl-tmp/data/R-bench/validation/4b7fec19dc4a59c8.jpg,man,swim cap,wearing,worn by,1,calib,non-spatial,Positive,Does the man in the image wear a swim cap?,123|66|758|436,666|66|215|152
09e094375efab7fe.jpg,/root/autodl-tmp/data/R-bench/validation/09e094375efab7fe.jpg,woman,head scarf,wearing,worn by,1,calib,non-spatial,Positive,Is the woman wearing a head scarf?,195|15|409|715,317|15|113|131
df051a0847309c44.jpg,/root/autodl-tmp/data/R-bench/validation/df051a0847309c44.jpg,man,black hat,wearing,worn by,1,eval,non-spatial,Positive,Is the man wearing a black hat?,307|7|328|225,307|7|328|225
43ec4aa29ee2b16a.jpg,/root/autodl-tmp/data/R-bench/validation/43ec4aa29ee2b16a.jpg,man,jacket,wearing,worn by,1,eval,non-spatial,Positive,Does the man in the image wear a jacket?,34|51|569|973,41|236|569|696
2635637b838c6355.jpg,/root/autodl-tmp/data/R-bench/validation/2635637b838c6355.jpg,woman,black lace dress,wearing,worn by,1,calib,non-spatial,Positive,Is the woman in the image wearing a black lace dress?,212|10|246|1004,253|174|205|830
6a6018122172653c.jpg,/root/autodl-tmp/data/R-bench/validation/6a6018122172653c.jpg,person,red jacket,wearing,worn by,1,eval,non-spatial,Opposite,Is the person in the image wearing a red jacket?,369|10|338|441,399|31|226|286
a8d7f65b1f6c2b76.jpg,/root/autodl-tmp/data/R-bench/validation/a8d7f65b1f6c2b76.jpg,woman,green,wearing,worn by,1,eval,non-spatial,Positive,Does the woman in the image wear green?,82|51|456|891,361|840|143|102
96454288fb7fe59d.jpg,/root/autodl-tmp/data/R-bench/validation/96454288fb7fe59d.jpg,man,suit,wearing,worn by,1,eval,non-spatial,Positive,Does the man in the image wear a suit?,290|163|480|520,287|314|286|369
1519b2618048f525.jpg,/root/autodl-tmp/data/R-bench/validation/1519b2618048f525.jpg,man,sunglasses,wearing,worn by,1,eval,non-spatial,Positive,Is the man in the image wearing sunglasses?,41|225|840|458,174|328|195|102
673cc9eb412dcb63.jpg,/root/autodl-tmp/data/R-bench/validation/673cc9eb412dcb63.jpg,woman,green hat,wearing,worn by,1,calib,non-spatial,Positive,Is the woman wearing the green hat in the image?,82|7|942|676,317|0|482|335
1250a079d3fbd919.jpg,/root/autodl-tmp/data/R-bench/validation/1250a079d3fbd919.jpg,woman,black shirt,wearing,worn by,1,calib,non-spatial,Opposite,Is the woman wearing a black shirt in the image?,92|0|789|787,92|653|789|134
38136306a3600d6f.jpg,/root/autodl-tmp/data/R-bench/validation/38136306a3600d6f.jpg,man,hat,wearing,worn by,1,eval,non-spatial,Positive,Does the man in the image wear a hat?,0|174|686|850,69|174|507|318
e42ce843c6e48119.jpg,/root/autodl-tmp/data/R-bench/validation/e42ce843c6e48119.jpg,woman,jacket,wearing,worn by,1,eval,non-spatial,Positive,Is the woman wearing the jacket?,338|184|235|581,369|314|204|153
94c53be316c9a02e.jpg,/root/autodl-tmp/data/R-bench/validation/94c53be316c9a02e.jpg,man,black tank top,wearing,worn by,1,calib,non-spatial,Positive,Is the man in the image wearing a black tank top?,146|10|344|635,270|205|147|184
390cce601a67389a.jpg,/root/autodl-tmp/data/R-bench/validation/390cce601a67389a.jpg,woman,swim cap,wearing,worn by,1,eval,non-spatial,Positive,Does the woman in the image wear a swim cap?,0|92|590|860,241|92|349|266
fbde77a07ece0cc0.jpg,/root/autodl-tmp/data/R-bench/validation/fbde77a07ece0cc0.jpg,woman,wedding dress,wearing,worn by,1,calib,non-spatial,Positive,Does the woman in the image wear a wedding dress?,184|157|256|527,184|157|256|527
91beb1e150bee50c.jpg,/root/autodl-tmp/data/R-bench/validation/91beb1e150bee50c.jpg,man,hard hat,wearing,worn by,1,eval,non-spatial,Positive,Does the man in the image wear a hard hat?,10|82|645|735,420|90|235|269
aaf5b5b51d27d3a2.jpg,/root/autodl-tmp/data/R-bench/validation/aaf5b5b51d27d3a2.jpg,person,red shirt,wearing,worn by,1,eval,non-spatial,Positive,Is the person in the image wearing a red shirt?,266|116|226|348,317|170|175|151
ed39ece290eabd5d.jpg,/root/autodl-tmp/data/R-bench/validation/ed39ece290eabd5d.jpg,person,helmet,wearing,worn by,1,eval,non-spatial,Positive,Is the person in the image wearing a helmet?,492|55|122|143,492|55|122|143
7465f120066a02cd.jpg,/root/autodl-tmp/data/R-bench/validation/7465f120066a02cd.jpg,woman,red shoe,wearing,worn by,1,eval,non-spatial,Positive,Does the woman wear a red shoe?,113|0|163|294,102|246|62|48
e8ed4fb8d2ff2258.jpg,/root/autodl-tmp/data/R-bench/validation/e8ed4fb8d2ff2258.jpg,man,fedora,wearing,worn by,1,eval,non-spatial,Positive,Does the man in the image wear a fedora?,256|0|645|671,246|0|655|414
af76f0576cc7dbd4.jpg,/root/autodl-tmp/data/R-bench/validation/af76f0576cc7dbd4.jpg,woman,pink coat,wearing,worn by,1,calib,non-spatial,Positive,Does the woman in the image wear a pink coat?,260|184|165|420,260|215|165|154
561f1cadde8c0725.jpg,/root/autodl-tmp/data/R-bench/validation/561f1cadde8c0725.jpg,woman,sunglasses,wearing,worn by,1,eval,non-spatial,Positive,Does the woman in the image wear sunglasses?,95|20|587|1004,95|328|498|307
81eab2350699a82e.jpg,/root/autodl-tmp/data/R-bench/validation/81eab2350699a82e.jpg,man,tie,wearing,worn by,1,eval,non-spatial,Positive,Does the man in the image wear a tie?,0|31|549|993,215|257|98|356
a02435a31346db04.jpg,/root/autodl-tmp/data/R-bench/validation/a02435a31346db04.jpg,man,top hat,wearing,worn by,1,eval,non-spatial,Positive,Does the man in the image wear a top hat?,215|20|353|1004,330|20|192|216
4c74600e9138e5d8.jpg,/root/autodl-tmp/data/R-bench/validation/4c74600e9138e5d8.jpg,woman,glasses,wearing,worn by,1,calib,non-spatial,Positive,Does the woman in the image wear glasses?,31|0|880|682,379|41|235|157
115bec3d6d7f09f2.jpg,/root/autodl-tmp/data/R-bench/validation/115bec3d6d7f09f2.jpg,woman,shorts,wearing,worn by,1,eval,non-spatial,Positive,Does the woman in the image wear shorts?,440|115|236|522,532|346|113|99
9b1b545868d185b4.jpg,/root/autodl-tmp/data/R-bench/validation/9b1b545868d185b4.jpg,girl,purple dress,wearing,worn by,1,eval,non-spatial,Positive,Is the girl in the image wearing a purple dress?,218|61|348|902,321|410|218|102
5bcc87c13b42e844.jpg,/root/autodl-tmp/data/R-bench/validation/5bcc87c13b42e844.jpg,girl,pink clothing,wearing,worn by,1,eval,non-spatial,Positive,Is the girl in the image wearing pink clothing?,54|102|691|748,54|389|537|461
a2e9e0465112b0e2.jpg,/root/autodl-tmp/data/R-bench/validation/a2e9e0465112b0e2.jpg,man,hat,wearing,worn by,1,eval,non-spatial,Positive,Is the man in the image wearing a hat?,594|123|317|561,584|131|71|115
922f5338ce970728.jpg,/root/autodl-tmp/data/R-bench/validation/922f5338ce970728.jpg,woman,blue scarf,wearing,worn by,1,calib,non-spatial,Positive,Does the woman in the image wear the blue scarf?,338|8|348|368,225|8|748|760
4ee8d73a64ba1853.jpg,/root/autodl-tmp/data/R-bench/validation/4ee8d73a64ba1853.jpg,woman,pink shirt,wearing,worn by,1,calib,non-spatial,Positive,Does the woman in the image wear a pink shirt?,225|84|645|684,225|468|635|300
3e49a1c1b227ea28.jpg,/root/autodl-tmp/data/R-bench/validation/3e49a1c1b227ea28.jpg,person,white top,wearing,worn by,1,eval,non-spatial,Positive,Is the person in the image wearing a white top?,502|261|225|484,512|346|215|215
70f4fa357528a5d3.jpg,/root/autodl-tmp/data/R-bench/validation/70f4fa357528a5d3.jpg,woman,headset,wearing,worn by,1,calib,non-spatial,Positive,Does the woman in the image wear a headset?,399|41|441|635,594|150|82|82
106c8de22ed8d1d4.jpg,/root/autodl-tmp/data/R-bench/validation/106c8de22ed8d1d4.jpg,man,chef's uniform,wearing,worn by,1,eval,non-spatial,Positive,Is the man in the image wearing a chef's uniform?,143|133|465|717,143|133|458|717
227d9e3550c9ec57.jpg,/root/autodl-tmp/data/R-bench/validation/227d9e3550c9ec57.jpg,woman,purse,wearing,worn by,1,eval,non-spatial,Positive,Does the woman in the image wear a purse?,100|20|576|1004,92|369|446|655
9c39a9f507ee1787.jpg,/root/autodl-tmp/data/R-bench/validation/9c39a9f507ee1787.jpg,woman,high heels,wearing,worn by,1,eval,non-spatial,Positive,Is the woman wearing the high heels?,20|7|912|606,225|177|707|436
60854ae38aa4b07c.jpg,/root/autodl-tmp/data/R-bench/validation/60854ae38aa4b07c.jpg,woman,red high heels,wearing,worn by,1,eval,non-spatial,Positive,Is the woman wearing the red high heels?,225|0|799|683,225|109|676|567
20b92c77c1b03b11.jpg,/root/autodl-tmp/data/R-bench/validation/20b92c77c1b03b11.jpg,woman,floral dress,wearing,worn by,1,eval,non-spatial,Positive,Does the woman in the image wear a floral dress?,7|0|664|1024,47|481|617|543
d7c4f4dcc1207ef1.jpg,/root/autodl-tmp/data/R-bench/validation/d7c4f4dcc1207ef1.jpg,man,soccer ball,wearing,worn by,1,eval,non-spatial,Opposite,Is the man wearing a blue and black jersey kicking a soccer ball?,246|143|174|375,358|491|62|55
b5be42aef68ebf08.jpg,/root/autodl-tmp/data/R-bench/validation/b5be42aef68ebf08.jpg,man,hat,wearing,worn by,1,eval,non-spatial,Positive,Is the man in the image wearing a hat?,0|72|819|952,172|72|369|266
8105247aae5f048c.jpg,/root/autodl-tmp/data/R-bench/validation/8105247aae5f048c.jpg,man,gloves,wearing,worn by,1,eval,non-spatial,Positive,Does the man in the image wear gloves?,0|0|1024|569,31|6|542|563
a96f938d1ed1fdc5.jpg,/root/autodl-tmp/data/R-bench/validation/a96f938d1ed1fdc5.jpg,man,shorts,wearing,worn by,1,eval,non-spatial,Positive,Does the man in the image wear shorts?,164|133|382|891,210|609|222|167
68624a5135fb2f39.jpg,/root/autodl-tmp/data/R-bench/validation/68624a5135fb2f39.jpg,man,red tie,wearing,worn by,1,calib,non-spatial,Positive,Is the man in the image wearing a red tie?,0|55|481|857,328|429|82|364
15e2134bf1363429.jpg,/root/autodl-tmp/data/R-bench/validation/15e2134bf1363429.jpg,person,jeans,wearing,worn by,1,calib,non-spatial,Positive,Is the person in the image wearing jeans?,430|232|143|451,451|471|122|212
4caa7f161916628e.jpg,/root/autodl-tmp/data/R-bench/validation/4caa7f161916628e.jpg,man,brown sweater,wearing,worn by,1,eval,non-spatial,Positive,Is the man wearing a brown sweater?,338|123|686|645,338|330|399|438
8adaad8fefce4d9b.jpg,/root/autodl-tmp/data/R-bench/validation/8adaad8fefce4d9b.jpg,man,yellow tie,wearing,worn by,1,eval,non-spatial,Positive,Is the man in the image wearing a yellow tie?,512|41|471|644,532|377|113|301
76f8fdd48b7ff734.jpg,/root/autodl-tmp/data/R-bench/validation/76f8fdd48b7ff734.jpg,man,blue shirt,wearing,worn by,1,calib,non-spatial,Positive,Is the man in the image wearing a blue shirt?,133|174|471|676,133|246|307|348
1e9c75745b953123.jpg,/root/autodl-tmp/data/R-bench/validation/1e9c75745b953123.jpg,man,orange hat,wearing,worn by,1,calib,non-spatial,Opposite,Is the man wearing an orange hat in the image?,82|61|932|707,133|61|399|246
f7f83ef0ae3406b2.jpg,/root/autodl-tmp/data/R-bench/validation/f7f83ef0ae3406b2.jpg,woman,bikini,wearing,worn by,1,eval,non-spatial,Positive,Is the woman in the image wearing a bikini?,247|92|346|860,346|246|188|327
fa5e9d6dc2185614.jpg,/root/autodl-tmp/data/R-bench/validation/fa5e9d6dc2185614.jpg,woman,skirt,wearing,worn by,1,calib,non-spatial,Positive,Is the woman wearing a skirt?,389|169|318|538,440|407|144|146
21bf3a99e1062d37.jpg,/root/autodl-tmp/data/R-bench/validation/21bf3a99e1062d37.jpg,man,cowboy hat,wearing,worn by,1,eval,non-spatial,Positive,Does the man in the image wear a cowboy hat?,0|123|745|901,69|123|676|399
9bed0e9513710c7b.jpg,/root/autodl-tmp/data/R-bench/validation/9bed0e9513710c7b.jpg,man,suit,wearing,worn by,1,calib,non-spatial,Positive,Does the man in the image wear a suit?,0|34|952|647,10|334|778|347
f9bbc488119907a5.jpg,/root/autodl-tmp/data/R-bench/validation/f9bbc488119907a5.jpg,man,helmet,wearing,worn by,1,calib,non-spatial,Positive,Is the man in the image wearing a helmet?,297|197|287|332,399|197|123|156
5635c9b530f89131.jpg,/root/autodl-tmp/data/R-bench/validation/5635c9b530f89131.jpg,man,flower,wearing,worn by,1,eval,non-spatial,Positive,Does the man in the image wear a flower?,34|41|512|973,403|573|109|226
561f1cadde8c0725.jpg,/root/autodl-tmp/data/R-bench/validation/561f1cadde8c0725.jpg,woman,sunglasses,wearing,worn by,1,eval,non-spatial,Opposite,Does the woman wear the sunglasses in the image?,95|20|587|1004,102|328|485|307
cfe604ed92fd4229.jpg,/root/autodl-tmp/data/R-bench/validation/cfe604ed92fd4229.jpg,man,suit,wearing,worn by,1,calib,non-spatial,Positive,Is the man in the image wearing a suit?,276|28|748|673,276|28|748|673
711fbfa40b208b59.jpg,/root/autodl-tmp/data/R-bench/validation/711fbfa40b208b59.jpg,man,camouflage clothing,wearing,worn by,1,eval,non-spatial,Positive,Is the man in the image wearing camouflage clothing?,72|84|583|684,72|238|430|530
ae3dd169da01729f.jpg,/root/autodl-tmp/data/R-bench/validation/ae3dd169da01729f.jpg,man,glasses,wearing,worn by,1,calib,non-spatial,Positive,Does the man in the image wear glasses?,27|133|608|891,266|225|144|62
4925ad38f1167993.jpg,/root/autodl-tmp/data/R-bench/validation/4925ad38f1167993.jpg,man,military uniform,wearing,worn by,1,eval,non-spatial,Positive,Is the man in the image wearing military uniform?,20|20|195|600,20|20|195|600
09625dc24eb205b4.jpg,/root/autodl-tmp/data/R-bench/validation/09625dc24eb205b4.jpg,man,shirt,wearing,worn by,1,eval,non-spatial,Positive,Is the man in the image wearing a blue and white shirt?,389|205|502|382,389|205|502|382
61362bfc3e9f61c1.jpg,/root/autodl-tmp/data/R-bench/validation/61362bfc3e9f61c1.jpg,woman,black,wearing,worn by,1,eval,non-spatial,Positive,Is the woman wearing black in the image?,338|246|102|353,338|292|102|169
383ffb16d582355d.jpg,/root/autodl-tmp/data/R-bench/validation/383ffb16d582355d.jpg,man,glasses,wearing,worn by,1,eval,non-spatial,Positive,Does the man in the image wear glasses?,0|27|481|659,92|123|225|76
cef4977e5f34377b.jpg,/root/autodl-tmp/data/R-bench/validation/cef4977e5f34377b.jpg,man,hat,wearing,worn by,1,eval,non-spatial,Positive,Is the man in the image wearing a hat?,184|280|246|328,184|280|246|328
8823286afacc9898.jpg,/root/autodl-tmp/data/R-bench/validation/8823286afacc9898.jpg,woman,sunglasses,wearing,worn by,1,eval,non-spatial,Opposite,Is the woman in the image wearing sunglasses?,358|269|226|276,399|307|52|23
dca4384cbb60e052.jpg,/root/autodl-tmp/data/R-bench/validation/dca4384cbb60e052.jpg,man,flower,wearing,worn by,1,calib,non-spatial,Positive,Does the man in the image wear a flower?,14|174|666|850,401|481|116|185
e0d9b46ea2950a9d.jpg,/root/autodl-tmp/data/R-bench/validation/e0d9b46ea2950a9d.jpg,man,jacket,wearing,worn by,1,eval,non-spatial,Positive,Is the man in the image wearing a jacket?,41|10|421|707,27|133|401|277
ecc5148293fb7014.jpg,/root/autodl-tmp/data/R-bench/validation/ecc5148293fb7014.jpg,man,fancy clothes,wearing,worn by,1,calib,non-spatial,Positive,Is the man in the image wearing fancy clothes?,0|14|143|532,0|14|143|532
fcc7a64a32ff820c.jpg,/root/autodl-tmp/data/R-bench/validation/fcc7a64a32ff820c.jpg,person,red tights,wearing,worn by,1,eval,non-spatial,Positive,Is the person in the image wearing red tights?,164|215|358|573,358|573|113|215
d5a1e51d937f330f.jpg,/root/autodl-tmp/data/R-bench/validation/d5a1e51d937f330f.jpg,man,helmet,wearing,worn by,1,calib,non-spatial,Opposite,Is the man in the image wearing a helmet?,195|0|399|516,236|7|143|136
56136a5dd78b5454.jpg,/root/autodl-tmp/data/R-bench/validation/56136a5dd78b5454.jpg,man,helmet,wearing,worn by,1,eval,non-spatial,Positive,Is the man wearing a helmet?,328|96|409|589,430|96|123|103
84930606ad9bc457.jpg,/root/autodl-tmp/data/R-bench/validation/84930606ad9bc457.jpg,woman,white dress,wearing,worn by,1,eval,non-spatial,Positive,Is the woman in the image wearing a white dress?,223|164|368|686,269|379|261|471
b2e355c7a82ce546.jpg,/root/autodl-tmp/data/R-bench/validation/b2e355c7a82ce546.jpg,woman,green shirt,wearing,worn by,1,eval,non-spatial,Positive,Is the woman in the image wearing a green shirt?,246|159|624|677,246|159|624|677
cae06c543974920a.jpg,/root/autodl-tmp/data/R-bench/validation/cae06c543974920a.jpg,jockey,gray jacket,wearing,worn by,1,eval,non-spatial,Positive,Is the jockey in the image wearing a gray jacket?,420|20|440|799,451|100|409|340
4d55c519a24906d3.jpg,/root/autodl-tmp/data/R-bench/validation/4d55c519a24906d3.jpg,man,cowboy hat,wearing,worn by,1,eval,non-spatial,Positive,Is the man wearing a cowboy hat?,410|61|594|451,819|61|154|121
508252750223d78f.jpg,/root/autodl-tmp/data/R-bench/validation/508252750223d78f.jpg,woman,bowtie,wearing,worn by,1,eval,non-spatial,Positive,Is the woman in the image wearing a bowtie?,54|174|576|778,415|399|107|72
cecebfac91ae2c38.jpg,/root/autodl-tmp/data/R-bench/validation/cecebfac91ae2c38.jpg,man,hat,wearing,worn by,1,eval,non-spatial,Positive,Is the man wearing a hat?,31|54|501|414,31|54|501|414
8302f7352b501bc4.jpg,/root/autodl-tmp/data/R-bench/validation/8302f7352b501bc4.jpg,woman,red dress,wearing,worn by,1,eval,non-spatial,Positive,Does the woman in the image wear the red dress?,297|55|481|834,430|202|215|329
6a6881aefff9ad58.jpg,/root/autodl-tmp/data/R-bench/validation/6a6881aefff9ad58.jpg,man,glasses,wearing,worn by,1,eval,non-spatial,Positive,Does the man in the image wear glasses?,276|41|492|505,358|150|205|89
218a7e0c84466325.jpg,/root/autodl-tmp/data/R-bench/validation/218a7e0c84466325.jpg,people,helmets,wearing,worn by,1,eval,non-spatial,Positive,Are the people in the image wearing helmets?,492|253|51|41,492|253|51|41
74f60e61ddeb2346.jpg,/root/autodl-tmp/data/R-bench/validation/74f60e61ddeb2346.jpg,woman,silver swim cap,wearing,worn by,1,eval,non-spatial,Positive,Is the woman in the image wearing a silver swim cap?,0|136|1024|468,297|306|184|149
fc9221e13d8ebee1.jpg,/root/autodl-tmp/data/R-bench/validation/fc9221e13d8ebee1.jpg,woman,black skirt,wearing,worn by,1,calib,non-spatial,Positive,Is the woman in the image wearing a black skirt?,451|150|204|437,512|314|113|122
894e4bc127342011.jpg,/root/autodl-tmp/data/R-bench/validation/894e4bc127342011.jpg,man,glasses,wearing,worn by,1,calib,non-spatial,Positive,Is the man in the image wearing glasses?,72|0|952|1024,410|0|307|133
8990927c8bbdf344.jpg,/root/autodl-tmp/data/R-bench/validation/8990927c8bbdf344.jpg,man,ponytail,wearing,worn by,1,calib,non-spatial,Positive,Does the man in the image wear a ponytail?,0|0|408|983,0|154|95|143
438f461a5f6d8e7e.jpg,/root/autodl-tmp/data/R-bench/validation/438f461a5f6d8e7e.jpg,man,race car,wearing,worn by,1,eval,non-spatial,Positive,Is the man wearing a red helmet driving the race car?,451|193|71|73,154|100|696|338
aa6c7c9bf1188b05.jpg,/root/autodl-tmp/data/R-bench/validation/aa6c7c9bf1188b05.jpg,man,swim cap,wearing,worn by,1,eval,non-spatial,Positive,Does the man in the image wear a swim cap?,123|41|471|983,246|41|123|113
41610b3b53176620.jpg,/root/autodl-tmp/data/R-bench/validation/41610b3b53176620.jpg,woman,green shirt,wearing,worn by,1,calib,non-spatial,Positive,Does the woman in the image wear a green shirt?,389|14|574|669,389|382|563|301
00575b9132bb3746.jpg,/root/autodl-tmp/data/R-bench/validation/00575b9132bb3746.jpg,man,helmet,wearing,worn by,1,eval,non-spatial,Positive,Is the man in the image wearing a helmet?,379|34|553|328,379|34|133|150
e653bcd0d994c49c.jpg,/root/autodl-tmp/data/R-bench/validation/e653bcd0d994c49c.jpg,man,hat,wearing,worn by,1,calib,non-spatial,Positive,Is the man in the image wearing a hat?,20|215|564|484,461|215|112|108
79585e8be9df5c22.jpg,/root/autodl-tmp/data/R-bench/validation/79585e8be9df5c22.jpg,man with the camera,headphones,wearing,worn by,1,eval,non-spatial,Opposite,Is the man with the camera wearing headphones?,113|453|419|315,164|453|225|215
bf671231fd9e7070.jpg,/root/autodl-tmp/data/R-bench/validation/bf671231fd9e7070.jpg,man,glasses,wearing,worn by,1,eval,non-spatial,Positive,Is the man in the image wearing glasses?,102|0|580|1024,164|41|136|154
4f3ea0b2bc75000c.jpg,/root/autodl-tmp/data/R-bench/validation/4f3ea0b2bc75000c.jpg,man,roller skates,wearing,worn by,1,eval,non-spatial,Positive,Is the man in the image wearing roller skates?,317|108|369|506,542|502|77|100
