image_id,image_path,s,o,r,r_inv,label,split,family,qtype,orig_text,sub_box,obj_box
b127ae8c8113f431.jpg,/root/autodl-tmp/data/R-bench/validation/b127ae8c8113f431.jpg,person,mirror,holding,held by,0,eval,non-spatial,Positive,Is the person in the image holding a mirror?,384|420|69|92,253|0|338|522
67d2d798ebba1e74.jpg,/root/autodl-tmp/data/R-bench/validation/67d2d798ebba1e74.jpg,man,bicycle,riding,ridden by,0,calib,non-spatial,Opposite,Is the man in the image riding a bicycle downhill?,430|102|266|417,440|212|379|410
d1ef645e3687eb31.jpg,/root/autodl-tmp/data/R-bench/validation/d1ef645e3687eb31.jpg,men,volleyball,playing,played by,0,calib,non-spatial,Opposite,Are the men in the image playing volleyball?,287|49|133|135,287|49|133|135
2cff2da279756f7a.jpg,/root/autodl-tmp/data/R-bench/validation/2cff2da279756f7a.jpg,dragonfly,green leaf,eating,eaten by,0,eval,non-spatial,Opposite,Is the dragonfly eating the green leaf?,328|72|604|911,328|72|604|911
68ce06b52564fa0e.jpg,/root/autodl-tmp/data/R-bench/validation/68ce06b52564fa0e.jpg,harbor seal,water,swimming,,1,eval,non-spatial,Positive,Is the harbor seal swimming in the water?,244|175|506|218,0|7|1024|671
5df386da132b567b.jpg,/root/autodl-tmp/data/R-bench/validation/5df386da132b567b.jpg,girl in the bike helmet,woman with the red backpack,looking at,looked at by,1,calib,non-spatial,Positive,Is the girl in the bike helmet looking at the woman with the red backpack?,461|100|522|668,0|253|236|415
85ddb7e0f60156a3.jpg,/root/autodl-tmp/data/R-bench/validation/85ddb7e0f60156a3.jpg,woman,car,driving,,1,eval,non-spatial,Positive,Is the woman driving the car?,0|0|440|678,0|0|1024|678
c54175229271d3f0.jpg,/root/autodl-tmp/data/R-bench/validation/c54175229271d3f0.jpg,woman,underwear,wearing,worn by,1,calib,non-spatial,Opposite,Is the woman in the image wearing underwear that advertises burgers and drinks?,93|0|825|1024,213|461|566|399
a903e7bb7226fc2c.jpg,/root/autodl-tmp/data/R-bench/validation/a903e7bb7226fc2c.jpg,man,big camera,holding,held by,1,eval,non-spatial,Opposite,Is the man in the image holding a big camera?,0|75|870|606,358|204|277|280
b6b804401adcbe4a.jpg,/root/autodl-tmp/data/R-bench/validation/b6b804401adcbe4a.jpg,boy,yellow robot,riding,ridden by,1,calib,non-spatial,Positive,Is the boy riding on the yellow robot?,420|109|164|416,348|348|430|307
4a6fbccdd21b9dc3.jpg,/root/autodl-tmp/data/R-bench/validation/4a6fbccdd21b9dc3.jpg,person,saxophone,playing,played by,1,eval,non-spatial,Positive,Is the person in the image playing a saxophone?,430|177|574|507,123|0|788|768
2647aeeff6ef00be.jpg,/root/autodl-tmp/data/R-bench/validation/2647aeeff6ef00be.jpg,giraffe,grass,eating,eaten by,1,eval,non-spatial,Positive,Is the giraffe bending its neck to eat the grass?,0|61|891|554,0|61|891|554
40adb7cb1e71790f.jpg,/root/autodl-tmp/data/R-bench/validation/40adb7cb1e71790f.jpg,dolphin,water,swimming,,1,eval,non-spatial,Positive,Is the dolphin swimming in the water?,215|246|614|198,10|0|1004|669
eb8a27e1fc9506a0.jpg,/root/autodl-tmp/data/R-bench/validation/eb8a27e1fc9506a0.jpg,police officers,antique black car,looking at,looked at by,1,eval,non-spatial,Opposite,Are the police officers looking at the antique black car?,881|171|133|334,102|123|738|560
ec54e8eb3ba51fd9.jpg,/root/autodl-tmp/data/R-bench/validation/ec54e8eb3ba51fd9.jpg,boys,hats,wearing,worn by,0,calib,non-spatial,Positive,Are the boys wearing hats?,553|215|205|215,696|138|144|77
c7803107deac5ad4.jpg,/root/autodl-tmp/data/R-bench/validation/c7803107deac5ad4.jpg,person,plate of food,holding,held by,0,calib,non-spatial,Positive,Does the person in the image hold a plate of food?,574|219|444|547,0|230|819|530
72157cefa7c57ec8.jpg,/root/autodl-tmp/data/R-bench/validation/72157cefa7c57ec8.jpg,boy,bicycle,riding,ridden by,0,calib,non-spatial,Random,Is the boy smiling while riding the bicycle?,307|61|292|574,169|307|522|635
3d0632f06eb870d1.jpg,/root/autodl-tmp/data/R-bench/validation/3d0632f06eb870d1.jpg,people,bean bags,playing,played by,0,calib,non-spatial,Opposite,Are the people in the image playing a game with bean bags?,41|169|451|538,502|369|133|53
60d266d03b2ea416.jpg,/root/autodl-tmp/data/R-bench/validation/60d266d03b2ea416.jpg,people,table,eating,eaten by,0,calib,non-spatial,Opposite,Are the people in the image eating at a table?,430|179|164|397,133|230|307|208
d72dd8e6f1493ac1.jpg,/root/autodl-tmp/data/R-bench/validation/d72dd8e6f1493ac1.jpg,shark,water,swimming,,1,eval,non-spatial,Positive,Is the shark swimming in the water?,0|100|983|660,0|8|983|752
f6348d5f1f9494b4.jpg,/root/autodl-tmp/data/R-bench/validation/f6348d5f1f9494b4.jpg,man,blue antique car,looking at,looked at by,1,eval,non-spatial,Positive,Is the man in the image looking at the blue antique car?,788|0|134|355,31|109|839|540
ac36d564ad0b93e1.jpg,/root/autodl-tmp/data/R-bench/validation/ac36d564ad0b93e1.jpg,woman,blue outfit,wearing,worn by,1,eval,non-spatial,Positive,Is the woman in the image wearing a blue outfit?,348|0|676|492,410|0|286|485
9bed0e9513710c7b.jpg,/root/autodl-tmp/data/R-bench/validation/9bed0e9513710c7b.jpg,man,saxophone,holding,held by,1,calib,non-spatial,Opposite,Is the man in the image holding the saxophone?,0|34|952|647,311|123|619|558
295a7f2d76bcccb2.jpg,/root/autodl-tmp/data/R-bench/validation/295a7f2d76bcccb2.jpg,girl,horse,riding,ridden by,1,eval,non-spatial,Opposite,Is the girl riding on the horse?,385|246|196|502,0|543|819|481
1be0a6a7ac54abe7.jpg,/root/autodl-tmp/data/R-bench/validation/1be0a6a7ac54abe7.jpg,person,cello,playing,played by,1,eval,non-spatial,Positive,Is the person in the image playing a cello?,61|0|963|768,215|0|809|768
d8719e9ba942ab84.jpg,/root/autodl-tmp/data/R-bench/validation/d8719e9ba942ab84.jpg,giraffe,small tree,eating,eaten by,1,calib,non-spatial,Positive,Is the giraffe in the image eating from a small tree?,266|169|502|538,266|169|502|545
1d6787c750b6a6b1.jpg,/root/autodl-tmp/data/R-bench/validation/1d6787c750b6a6b1.jpg,whale shark,other fish,swimming,,1,eval,non-spatial,Positive,Is the whale shark swimming with the other fish?,297|96|491|437,205|239|82|68
c7133cc36acc887d.jpg,/root/autodl-tmp/data/R-bench/validation/c7133cc36acc887d.jpg,girl,heart-shaped gem,wearing,worn by,0,eval,non-spatial,Opposite,Is the girl in the image wearing a heart-shaped gem?,338|127|225|194,338|127|225|194
4dea4e5cd46ba41d.jpg,/root/autodl-tmp/data/R-bench/validation/4dea4e5cd46ba41d.jpg,beekeeper,honeycomb,holding,held by,0,calib,non-spatial,Opposite,Is the beekeeper in the image holding a honeycomb?,471|190|492|386,133|190|379|386
c4e8395425f49d05.jpg,/root/autodl-tmp/data/R-bench/validation/c4e8395425f49d05.jpg,man,bike,riding,ridden by,0,calib,non-spatial,Random,Is the man in the image riding his bike downhill?,297|123|276|403,348|219|410|362
76f8fdd48b7ff734.jpg,/root/autodl-tmp/data/R-bench/validation/76f8fdd48b7ff734.jpg,person,drums,playing,played by,0,calib,non-spatial,Opposite,Is the person in the image playing the drums?,133|174|481|676,471|379|471|625
f1b2711ca0e0729a.jpg,/root/autodl-tmp/data/R-bench/validation/f1b2711ca0e0729a.jpg,boy,food,eating,eaten by,1,eval,non-spatial,Positive,Is the boy eating food?,61|768|215|61,164|748|317|266
7e56e4983ad94787.jpg,/root/autodl-tmp/data/R-bench/validation/7e56e4983ad94787.jpg,jellyfish,underwater,swimming,,1,eval,non-spatial,Positive,Is there a jellyfish swimming underwater in the image?,696|232|308|299,0|0|1024|681
53859c6247a3db01.jpg,/root/autodl-tmp/data/R-bench/validation/53859c6247a3db01.jpg,man,glasses,wearing,worn by,1,eval,non-spatial,Opposite,Does the man in the image wear glasses?,143|138|133|215,205|161|51|39
1de38c170bce1b3c.jpg,/root/autodl-tmp/data/R-bench/validation/1de38c170bce1b3c.jpg,man and woman,hands,holding,held by,1,eval,non-spatial,Positive,Are the man and woman in the image holding hands?,342|502|51|41,342|502|51|41
663389d2c9d562d8.jpg,/root/autodl-tmp/data/R-bench/validation/663389d2c9d562d8.jpg,man,green motorcycle,riding,ridden by,1,eval,non-spatial,Opposite,Is the man in the image riding a green motorcycle?,358|20|287|629,195|307|604|335
bb1eb0727b1b8d8e.jpg,/root/autodl-tmp/data/R-bench/validation/bb1eb0727b1b8d8e.jpg,man,guitar,playing,played by,1,eval,non-spatial,Positive,Is the man in the image playing the guitar near a microphone?,461|153|471|651,471|458|553|209
6a6881aefff9ad58.jpg,/root/autodl-tmp/data/R-bench/validation/6a6881aefff9ad58.jpg,man,food,eating,eaten by,1,eval,non-spatial,Positive,Does the man eat the food with the chopsticks?,276|41|492|505,410|273|61|69
626a3711b885a310.jpg,/root/autodl-tmp/data/R-bench/validation/626a3711b885a310.jpg,man,goggles,wearing,worn by,0,calib,non-spatial,Opposite,Is the man in the image wearing goggles?,532|0|410|191,440|301|92|61
3b67f952f62a6389.jpg,/root/autodl-tmp/data/R-bench/validation/3b67f952f62a6389.jpg,person,violin,holding,held by,0,calib,non-spatial,Opposite,Is the person in the image holding the violin?,0|108|829|660,297|338|655|230
531e105f0f382294.jpg,/root/autodl-tmp/data/R-bench/validation/531e105f0f382294.jpg,girl,zebra,riding,ridden by,0,calib,non-spatial,Opposite,Is the girl in the image riding a real zebra or a fake one?,151|328|274|665,82|276|603|748
4a6fbccdd21b9dc3.jpg,/root/autodl-tmp/data/R-bench/validation/4a6fbccdd21b9dc3.jpg,person,trombone,playing,played by,0,eval,non-spatial,Opposite,Is the person in the background of the image playing a trombone?,0|0|154|507,113|0|798|768
c22e29581c0e797e.jpg,/root/autodl-tmp/data/R-bench/validation/c22e29581c0e797e.jpg,man,blue helmet,wearing,worn by,1,eval,non-spatial,Opposite,Is the man in the image wearing a blue helmet?,543|164|235|334,543|164|112|61
81b9fa22daadac52.jpg,/root/autodl-tmp/data/R-bench/validation/81b9fa22daadac52.jpg,man,drink,holding,held by,1,eval,non-spatial,Positive,Is the man in the image holding a drink?,307|200|246|530,338|315|41|69
aaf5b5b51d27d3a2.jpg,/root/autodl-tmp/data/R-bench/validation/aaf5b5b51d27d3a2.jpg,person,yellow jet ski,riding,ridden by,1,eval,non-spatial,Opposite,Is the person in the image riding a yellow jet ski?,266|116|226|348,102|314|482|191
8a90edff9e8d885e.jpg,/root/autodl-tmp/data/R-bench/validation/8a90edff9e8d885e.jpg,woman,accordion,playing,played by,1,calib,non-spatial,Positive,Is the woman in the image playing the accordion?,74|60|852|829,246|419|676|472
409f7b5ca2a458c6.jpg,/root/autodl-tmp/data/R-bench/validation/409f7b5ca2a458c6.jpg,woman,swim cap,wearing,worn by,0,eval,non-spatial,Opposite,Is the woman in the image wearing a swim cap?,0|171|348|232,430|150|133|157
82e651da7cf386ae.jpg,/root/autodl-tmp/data/R-bench/validation/82e651da7cf386ae.jpg,person,musical instrument,holding,held by,0,calib,non-spatial,Positive,Is the person in the image holding a musical instrument?,676|7|246|396,0|382|707|301
67c9dd8871b245ae.jpg,/root/autodl-tmp/data/R-bench/validation/67c9dd8871b245ae.jpg,people,motorcycles,riding,ridden by,0,eval,non-spatial,Positive,Are there people riding motorcycles in the street?,563|219|174|368,20|321|246|307
16aaa6421eaf9905.jpg,/root/autodl-tmp/data/R-bench/validation/16aaa6421eaf9905.jpg,man,musical instrument,playing,played by,1,eval,non-spatial,Positive,Is the man in the image playing a musical instrument?,338|63|184|311,379|202|174|69
1e73dd071c85fe3d.jpg,/root/autodl-tmp/data/R-bench/validation/1e73dd071c85fe3d.jpg,man,helmet,wearing,worn by,1,calib,non-spatial,Positive,Is the man in the image wearing a helmet?,358|229|471|246,717|229|112|72
a65def4ef8c48960.jpg,/root/autodl-tmp/data/R-bench/validation/a65def4ef8c48960.jpg,man,violin,holding,held by,1,calib,non-spatial,Opposite,Is the man in the image holding the violin?,41|7|881|676,389|301|553|382
7c7db17e4e5ddd66.jpg,/root/autodl-tmp/data/R-bench/validation/7c7db17e4e5ddd66.jpg,person,motorcycle,riding,ridden by,1,calib,non-spatial,Positive,Is the person in the image riding a motorcycle?,205|170|235|232,61|218|420|212
3a30bba9227d2d2b.jpg,/root/autodl-tmp/data/R-bench/validation/3a30bba9227d2d2b.jpg,woman in blue,player in grey,playing,played by,1,eval,non-spatial,Positive,Does the woman in blue play table tennis against the player in grey?,164|102|235|540,819|109|205|574
24073df6a9c58c6b.jpg,/root/autodl-tmp/data/R-bench/validation/24073df6a9c58c6b.jpg,boy,swim cap,wearing,worn by,0,eval,non-spatial,Opposite,Is the boy in the image wearing a swim cap?,266|581|133|102,717|266|133|110
8cf429a0d52fdb0e.jpg,/root/autodl-tmp/data/R-bench/validation/8cf429a0d52fdb0e.jpg,man,ladder,holding,held by,0,calib,non-spatial,Positive,Is the man in the image holding the ladder?,438|20|138|369,384|0|269|1024
d672a62768a6c629.jpg,/root/autodl-tmp/data/R-bench/validation/d672a62768a6c629.jpg,man,bicycle,riding,ridden by,0,calib,non-spatial,Opposite,Is the man in the image riding a bicycle?,0|184|666|499,0|526|666|157
f8ca4926b5b4ef8b.jpg,/root/autodl-tmp/data/R-bench/validation/f8ca4926b5b4ef8b.jpg,man,drums,playing,played by,1,eval,non-spatial,Positive,Is the man in the image playing the drums?,338|86|225|294,522|179|226|253
ecb9d4f10c69569d.jpg,/root/autodl-tmp/data/R-bench/validation/ecb9d4f10c69569d.jpg,man,jeans,wearing,worn by,1,eval,non-spatial,Positive,Does the man in the image wear jeans?,61|102|397|922,113|914|309|110
2e9721f274303090.jpg,/root/autodl-tmp/data/R-bench/validation/2e9721f274303090.jpg,person,bag,holding,held by,1,eval,non-spatial,Positive,Is the person in the image holding a bag?,389|297|151|451,485|532|82|144
56136a5dd78b5454.jpg,/root/autodl-tmp/data/R-bench/validation/56136a5dd78b5454.jpg,person,bicycle,riding,ridden by,1,eval,non-spatial,Opposite,Is the person riding a bicycle?,328|96|409|589,328|445|471|240
3034bfb0f7cefcb7.jpg,/root/autodl-tmp/data/R-bench/validation/3034bfb0f7cefcb7.jpg,person,necklace,playing,played by,1,eval,non-spatial,Positive,Does the person playing the flute have a necklace on?,0|402|399|280,0|402|399|280
9a716890c5e81744.jpg,/root/autodl-tmp/data/R-bench/validation/9a716890c5e81744.jpg,woman,black dress,wearing,worn by,0,eval,non-spatial,Opposite,Is the woman wearing a black dress?,697|126|291|508,697|126|291|508
c43d8e515688b759.jpg,/root/autodl-tmp/data/R-bench/validation/c43d8e515688b759.jpg,man,camera,holding,held by,0,eval,non-spatial,Opposite,Is the man in the image holding a camera?,348|342|154|334,430|355|72|96
a5b2ac4f2041db39.jpg,/root/autodl-tmp/data/R-bench/validation/a5b2ac4f2041db39.jpg,man,small tricycle,riding,ridden by,0,eval,non-spatial,Opposite,Is the man in the image riding a small tricycle?,317|0|533|346,51|169|860|399
067e21aeda713b53.jpg,/root/autodl-tmp/data/R-bench/validation/067e21aeda713b53.jpg,person,violin,playing,played by,1,eval,non-spatial,Positive,Is the person in the image playing the violin?,0|8|748|760,154|338|594|430
1f7c714c88527e6b.jpg,/root/autodl-tmp/data/R-bench/validation/1f7c714c88527e6b.jpg,man,shirt,wearing,worn by,1,calib,non-spatial,Positive,Does the man in the image wear a shirt?,204|209|615|474,202|199|621|482
894ea4d95293e3ac.jpg,/root/autodl-tmp/data/R-bench/validation/894ea4d95293e3ac.jpg,woman,baby,holding,held by,1,calib,non-spatial,Positive,Is the woman in the image holding the baby?,645|259|287|362,758|341|112|157
ed2fcee42f94162d.jpg,/root/autodl-tmp/data/R-bench/validation/ed2fcee42f94162d.jpg,man,skateboard,riding,ridden by,1,calib,non-spatial,Positive,Is the man in the image riding a skateboard?,70|174|435|236,396|205|210|123
1f7c30f0c24fda91.jpg,/root/autodl-tmp/data/R-bench/validation/1f7c30f0c24fda91.jpg,man,banjo,playing,played by,1,eval,non-spatial,Positive,Is the man in the image playing the banjo while sitting in front of a large painting of a chef?,164|68|573|614,307|205|574|477
a6fba3d8e01d2219.jpg,/root/autodl-tmp/data/R-bench/validation/a6fba3d8e01d2219.jpg,woman,glasses,wearing,worn by,0,eval,non-spatial,Opposite,Does the woman in the image wear glasses?,492|386|61|40,492|386|61|40
34da64f7fecdfa2a.jpg,/root/autodl-tmp/data/R-bench/validation/34da64f7fecdfa2a.jpg,people,dogs,holding,held by,0,calib,non-spatial,Opposite,Are the people in the image holding leashes for the dogs?,0|109|358|506,256|260|420|300
d0ffc5d3a209d1f0.jpg,/root/autodl-tmp/data/R-bench/validation/d0ffc5d3a209d1f0.jpg,man,bicycle,riding,ridden by,0,eval,non-spatial,Opposite,Is the man in the image riding a bicycle downhill?,512|185|246|420,481|364|318|309
1f7c30f0c24fda91.jpg,/root/autodl-tmp/data/R-bench/validation/1f7c30f0c24fda91.jpg,person,guitar,playing,played by,1,eval,non-spatial,Positive,Is the person in the image playing a guitar?,164|68|573|614,307|205|574|477
86463a5a7dcb1a69.jpg,/root/autodl-tmp/data/R-bench/validation/86463a5a7dcb1a69.jpg,man,cowboy hat,wearing,worn by,1,calib,non-spatial,Positive,Is the man in the image wearing a cowboy hat?,481|97|543|648,614|97|246|156
60f414af039ebc6e.jpg,/root/autodl-tmp/data/R-bench/validation/60f414af039ebc6e.jpg,person,fishing rod,holding,held by,1,calib,non-spatial,Positive,Is the person holding a fishing rod?,0|0|676|768,430|407|594|192
8823286afacc9898.jpg,/root/autodl-tmp/data/R-bench/validation/8823286afacc9898.jpg,person,bicycle with two wheels,riding,ridden by,1,eval,non-spatial,Positive,Is the person in the image riding a bicycle with two wheels?,358|269|226|276,328|415|256|222
d199144d2c868f25.jpg,/root/autodl-tmp/data/R-bench/validation/d199144d2c868f25.jpg,girl,brass instrument,playing,played by,1,eval,non-spatial,Opposite,Is the girl in the image playing a brass instrument?,225|7|707|676,0|123|983|560
1f0c0b509013b719.jpg,/root/autodl-tmp/data/R-bench/validation/1f0c0b509013b719.jpg,woman,revealing top,wearing,worn by,0,eval,non-spatial,Opposite,Is the woman wearing a revealing top in the image?,90|41|540|983,111|522|373|502
f6fec6257ff0adca.jpg,/root/autodl-tmp/data/R-bench/validation/f6fec6257ff0adca.jpg,easter bunny toy,colorful egg,holding,held by,0,eval,non-spatial,Opposite,Is the Easter bunny toy holding a colorful egg?,92|0|645|993,215|307|338|481
9c9d7f518c96cad9.jpg,/root/autodl-tmp/data/R-bench/validation/9c9d7f518c96cad9.jpg,person,horse,riding,ridden by,0,eval,non-spatial,Opposite,Is the person riding the horse?,0|0|328|415,515|82|509|545
173eda5586f0dc07.jpg,/root/autodl-tmp/data/R-bench/validation/173eda5586f0dc07.jpg,girl,accordion,playing,played by,1,eval,non-spatial,Positive,Is the girl playing the accordion on a chair?,133|77|584|691,358|292|328|392
295a7f2d76bcccb2.jpg,/root/autodl-tmp/data/R-bench/validation/295a7f2d76bcccb2.jpg,man,cowboy hat,wearing,worn by,1,eval,non-spatial,Positive,Is the man wearing a cowboy hat?,197|20|376|1004,262|10|246|123
51e462fdaa1bbd48.jpg,/root/autodl-tmp/data/R-bench/validation/51e462fdaa1bbd48.jpg,man,baseball glove,holding,held by,1,calib,non-spatial,Positive,Is the man in the image holding a baseball glove?,453|322|64|70,440|54|246|706
2be6ab51b1f3621b.jpg,/root/autodl-tmp/data/R-bench/validation/2be6ab51b1f3621b.jpg,people,segways,riding,ridden by,1,eval,non-spatial,Positive,Do the people in the image ride on segways?,230|184|223|584,169|430|315|492
4043197c1365a336.jpg,/root/autodl-tmp/data/R-bench/validation/4043197c1365a336.jpg,man,ping pong,playing,played by,1,calib,non-spatial,Opposite,Is the man in the image playing ping pong?,399|95|410|580,399|273|31|34
1a17241c6f0e6642.jpg,/root/autodl-tmp/data/R-bench/validation/1a17241c6f0e6642.jpg,woman,roller skates,wearing,worn by,0,eval,non-spatial,Positive,Is the woman in the image wearing roller skates?,51|235|420|677,696|686|92|122
b7a27e5c85498f67.jpg,/root/autodl-tmp/data/R-bench/validation/b7a27e5c85498f67.jpg,person,bowling ball,holding,held by,0,calib,non-spatial,Positive,Is the person in the image holding a bowling ball?,369|223|204|437,225|492|92|69
8fbab56fe49c05a2.jpg,/root/autodl-tmp/data/R-bench/validation/8fbab56fe49c05a2.jpg,man,motorcycle,riding,ridden by,0,calib,non-spatial,Opposite,Is the man in the image riding a motorcycle?,192|2|459|620,41|100|451|514
ed0147f94eaf2efd.jpg,/root/autodl-tmp/data/R-bench/validation/ed0147f94eaf2efd.jpg,man,short cut lawn,playing,played by,1,eval,non-spatial,Opposite,Is the man in the image playing golf on a short cut lawn?,72|14|440|649,0|82|1024|601
bc37ccba2857d1e7.jpg,/root/autodl-tmp/data/R-bench/validation/bc37ccba2857d1e7.jpg,man,headphones,wearing,worn by,1,calib,non-spatial,Positive,Does the man in the image wear headphones?,0|113|683|911,0|113|369|563
9d94d83310780c6f.jpg,/root/autodl-tmp/data/R-bench/validation/9d94d83310780c6f.jpg,woman,racket,holding,held by,1,eval,non-spatial,Positive,Is the woman in the image holding a racket?,389|130|318|546,553|0|89|171
ce696a0b196b8e36.jpg,/root/autodl-tmp/data/R-bench/validation/ce696a0b196b8e36.jpg,person,motorcycle,riding,ridden by,1,calib,non-spatial,Positive,Is the person in the image riding a motorcycle?,211|133|341|574,27|287|450|532
9d79a3329d8a5e44.jpg,/root/autodl-tmp/data/R-bench/validation/9d79a3329d8a5e44.jpg,dog,tennis ball,playing,played by,1,eval,non-spatial,Positive,Is the dog playing with the tennis ball?,123|0|901|768,287|553|164|154
f2982de44f9ba275.jpg,/root/autodl-tmp/data/R-bench/validation/f2982de44f9ba275.jpg,batter,baseball glove,wearing,worn by,0,calib,non-spatial,Positive,Is the batter wearing a baseball glove?,72|215|327|545,422|496|106|85
0fe12f551f900aca.jpg,/root/autodl-tmp/data/R-bench/validation/0fe12f551f900aca.jpg,medical professionals,medical tools,holding,held by,0,eval,non-spatial,Opposite,Are the medical professionals holding medical tools in the image?,0|93|532|573,297|453|440|86
749d4f4298609255.jpg,/root/autodl-tmp/data/R-bench/validation/749d4f4298609255.jpg,man,motorcycle,riding,ridden by,0,calib,non-spatial,Opposite,Is the man in the image riding the motorcycle downhill?,184|119|512|434,110|203|492|366
3034bfb0f7cefcb7.jpg,/root/autodl-tmp/data/R-bench/validation/3034bfb0f7cefcb7.jpg,person,flute,playing,played by,1,eval,non-spatial,Positive,Is the person playing the flute in the image?,297|259|727|123,297|259|727|123
582be29db5b1a39d.jpg,/root/autodl-tmp/data/R-bench/validation/582be29db5b1a39d.jpg,woman,fedora,wearing,worn by,1,eval,non-spatial,Positive,Does the woman in the image wear a fedora?,9|10|901|1014,73|0|755|328
a2ead0b3c35a18bd.jpg,/root/autodl-tmp/data/R-bench/validation/a2ead0b3c35a18bd.jpg,man,microphone,holding,held by,1,calib,non-spatial,Positive,Is the man in the image holding a microphone?,481|376|195|392,543|422|41|70
83ad1edb154a2106.jpg,/root/autodl-tmp/data/R-bench/validation/83ad1edb154a2106.jpg,child,bicycle,riding,ridden by,1,eval,non-spatial,Positive,Is the child riding on the bicycle?,440|148|133|237,20|289|984|385
ba9cb8884bf69279.jpg,/root/autodl-tmp/data/R-bench/validation/ba9cb8884bf69279.jpg,man,drum,playing,played by,1,eval,non-spatial,Opposite,Is the man playing the drum?,0|0|399|501,492|63|430|444
a0da01a93a6f51bf.jpg,/root/autodl-tmp/data/R-bench/validation/a0da01a93a6f51bf.jpg,umpire,baseball glove,wearing,worn by,0,eval,non-spatial,Opposite,Is the umpire wearing a baseball glove?,840|314|184|328,707|512|41|62
b053b1f12641af60.jpg,/root/autodl-tmp/data/R-bench/validation/b053b1f12641af60.jpg,woman,wine glass,holding,held by,0,calib,non-spatial,Positive,Is the woman in the image holding a wine glass?,856|194|168|326,858|600|105|115
762a0af3ba694ae9.jpg,/root/autodl-tmp/data/R-bench/validation/762a0af3ba694ae9.jpg,people,van,riding,ridden by,0,calib,non-spatial,Opposite,Are people riding by in the van?,891|261|113|192,0|69|911|668
0a3873442ad329c2.jpg,/root/autodl-tmp/data/R-bench/validation/0a3873442ad329c2.jpg,man,piano,playing,played by,1,eval,non-spatial,Positive,Is the man in the image playing the piano?,215|130|389|526,461|260|563|423
bb38e87f8edff17e.jpg,/root/autodl-tmp/data/R-bench/validation/bb38e87f8edff17e.jpg,man,accordion,wearing,worn by,1,eval,non-spatial,Positive,Does the man in the image wear an accordion?,79|113|841|911,267|594|534|430
c7a6a5f2a8f674ce.jpg,/root/autodl-tmp/data/R-bench/validation/c7a6a5f2a8f674ce.jpg,man,rugby ball,holding,held by,1,eval,non-spatial,Positive,Is the man in the image holding a rugby ball?,512|136|379|544,522|374|164|102
2b2bc6125f83ff18.jpg,/root/autodl-tmp/data/R-bench/validation/2b2bc6125f83ff18.jpg,person,whale,riding,ridden by,1,eval,non-spatial,Positive,Is the person in the image riding on the back of the whale?,399|142|215|417,10|506|922|266
a5659ba44eaf480d.jpg,/root/autodl-tmp/data/R-bench/validation/a5659ba44eaf480d.jpg,men,basketball,playing,played by,1,eval,non-spatial,Positive,Are the men in the image playing basketball?,31|201|481|444,512|104|92|90
114d6b81e7b1fa08.jpg,/root/autodl-tmp/data/R-bench/validation/114d6b81e7b1fa08.jpg,kids,martial arts uniforms,wearing,worn by,0,calib,non-spatial,Opposite,Are the kids in the image wearing martial arts uniforms?,287|123|645|891,41|215|297|686
c149c16556ee5d81.jpg,/root/autodl-tmp/data/R-bench/validation/c149c16556ee5d81.jpg,person,wok,holding,held by,0,eval,non-spatial,Positive,Is the person holding the wok?,0|133|190|891,624|239|134|289
98dd164dfd089339.jpg,/root/autodl-tmp/data/R-bench/validation/98dd164dfd089339.jpg,man,unicycle,riding,ridden by,0,calib,non-spatial,Positive,Is the man in the image riding a unicycle?,230|329|111|172,420|186|246|575
1e9c75745b953123.jpg,/root/autodl-tmp/data/R-bench/validation/1e9c75745b953123.jpg,man,trumpet,playing,played by,1,calib,non-spatial,Positive,Does the man in the image play the trumpet?,82|61|932|707,389|269|635|353
2f8519bef8ae1be2.jpg,/root/autodl-tmp/data/R-bench/validation/2f8519bef8ae1be2.jpg,man,helmet,wearing,worn by,1,calib,non-spatial,Positive,Is the man in the image wearing a helmet?,154|0|665|591,502|0|112|100
75af61ac171379a9.jpg,/root/autodl-tmp/data/R-bench/validation/75af61ac171379a9.jpg,man,paddle,holding,held by,1,calib,non-spatial,Positive,Is the man in the image holding a paddle?,238|0|346|860,323|0|253|686
61b9f3a4db94791b.jpg,/root/autodl-tmp/data/R-bench/validation/61b9f3a4db94791b.jpg,man,motorized scooter,riding,ridden by,1,eval,non-spatial,Positive,Is the man in the image riding a motorized scooter?,604|116|225|471,492|293|378|348
3cf84110ea52ff43.jpg,/root/autodl-tmp/data/R-bench/validation/3cf84110ea52ff43.jpg,men,trombones,playing,played by,1,calib,non-spatial,Opposite,Are the men in the image playing trombones?,82|18|450|598,164|55|420|278
93b24942ce3d7bad.jpg,/root/autodl-tmp/data/R-bench/validation/93b24942ce3d7bad.jpg,child,swimsuit,wearing,worn by,0,calib,non-spatial,Opposite,Is the child in the image wearing a swimsuit?,246|6|327|420,614|415|185|161
2c209664cc9be9e6.jpg,/root/autodl-tmp/data/R-bench/validation/2c209664cc9be9e6.jpg,man,woman,holding,held by,0,eval,non-spatial,Random,Is the man in the image holding the woman?,468|102|185|635,154|236|299|512
bf646c5c90dea12c.jpg,/root/autodl-tmp/data/R-bench/validation/bf646c5c90dea12c.jpg,woman,bicycle,riding,ridden by,0,calib,non-spatial,Positive,Does the woman in the image ride a bicycle?,573|123|134|215,788|215|134|215
